timestamp,datetime,status,command,status_1,dphi_1,uM_1,mbar_1,airSat_1,sample_temperature_1,device_temperature_1,signal_intensity_1,ambient_light_1,pressure_1,humidity_1,resistorTemp_1,percentO2_1,optical_temperature_1,pH_1,error_1,R_1,time_1,name_1,status_2,dphi_2,uM_2,mbar_2,airSat_2,sample_temperature_2,device_temperature_2,signal_intensity_2,ambient_light_2,pressure_2,humidity_2,resistorTemp_2,percentO2_2,optical_temperature_2,pH_2,error_2,R_2,time_2,name_2,duration,switch
1721055605.5429928,2024-07-15 17:00:05,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.64317750930786,False
1721055605.6800008,2024-07-15 17:00:05,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.7801854610443,False
1721055605.8400097,2024-07-15 17:00:05,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.9401943683624,False
1721055605.9710171,2024-07-15 17:00:05,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.07120180130005,False
1721055606.1000245,2024-07-15 17:00:06,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.2002091407776,False
1721055606.2290323,2024-07-15 17:00:06,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.3292169570923,False
1721055606.3590395,2024-07-15 17:00:06,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.4592242240906,False
1721055606.488047,2024-07-15 17:00:06,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.5882315635681,False
1721055606.6200545,2024-07-15 17:00:06,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.72023916244507,False
1721055606.7730632,2024-07-15 17:00:06,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.8732478618622,False
1721055606.9340723,2024-07-15 17:00:06,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.03425693511963,False
1721055607.0630796,2024-07-15 17:00:07,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.16326427459717,False
1721055607.1920874,2024-07-15 17:00:07,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.29227209091187,False
1721055607.3220947,2024-07-15 17:00:07,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.42227935791016,False
1721055607.451102,2024-07-15 17:00:07,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.5512866973877,False
1721055607.5811095,2024-07-15 17:00:07,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.68129420280457,False
1721055607.7201176,2024-07-15 17:00:07,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.8203022480011,False
1721055607.8661258,2024-07-15 17:00:07,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.96631050109863,False
1721055608.0061338,2024-07-15 17:00:08,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.1063184738159,False
1721055608.1361413,2024-07-15 17:00:08,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.2363259792328,False
1721055608.2691486,2024-07-15 17:00:08,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.3693332672119,False
1721055608.4511592,2024-07-15 17:00:08,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.5513439178467,False
1721055608.6261692,2024-07-15 17:00:08,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.7263538837433,False
1721055608.8361812,2024-07-15 17:00:08,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.9363658428192,False
1721055609.0121913,2024-07-15 17:00:09,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.11237597465515,False
1721055609.1601996,2024-07-15 17:00:09,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.26038432121277,False
1721055609.2942076,2024-07-15 17:00:09,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.3943922519684,False
1721055609.4242148,2024-07-15 17:00:09,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.5243995189667,False
1721055609.5542223,2024-07-15 17:00:09,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.65440702438354,False
1721055609.6882298,2024-07-15 17:00:09,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.788414478302,False
1721055609.8362384,2024-07-15 17:00:09,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.9364230632782,False
1721055609.9892473,2024-07-15 17:00:09,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.0894320011139,False
1721055610.1312554,2024-07-15 17:00:10,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.23144006729126,False
1721055610.2752635,2024-07-15 17:00:10,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.3754482269287,False
1721055610.427272,2024-07-15 17:00:10,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.5274567604065,False
1721055610.5632799,2024-07-15 17:00:10,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.6634645462036,False
1721055610.7142887,2024-07-15 17:00:10,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.8144733905792,False
1721055610.8462963,2024-07-15 17:00:10,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.9464809894562,False
1721055610.9763036,2024-07-15 17:00:10,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.07648825645447,False
1721055611.1103115,2024-07-15 17:00:11,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.2104961872101,False
1721055611.241319,2024-07-15 17:00:11,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.3415036201477,False
1721055611.3753264,2024-07-15 17:00:11,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.47551107406616,False
1721055611.5323353,2024-07-15 17:00:11,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.63251996040344,False
1721055611.6833441,2024-07-15 17:00:11,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.78352880477905,False
1721055611.8173516,2024-07-15 17:00:11,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.9175362586975,False
1721055611.9483593,2024-07-15 17:00:11,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0485439300537,False
1721055612.0793667,2024-07-15 17:00:12,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.17955136299133,False
1721055612.2123742,2024-07-15 17:00:12,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.31255888938904,False
1721055612.350382,2024-07-15 17:00:12,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.45056676864624,False
1721055612.4893901,2024-07-15 17:00:12,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.5895748138428,False
1721055612.6343985,2024-07-15 17:00:12,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.73458313941956,False
1721055612.7704062,2024-07-15 17:00:12,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.8705909252167,False
1721055612.9024138,2024-07-15 17:00:12,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0025985240936,False
1721055613.0334213,2024-07-15 17:00:13,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.13360595703125,False
1721055613.1644287,2024-07-15 17:00:13,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.2646133899689,False
1721055613.2954364,2024-07-15 17:00:13,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.3956210613251,False
1721055613.4254436,2024-07-15 17:00:13,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.52562832832336,False
1721055613.5754523,2024-07-15 17:00:13,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.67563700675964,False
1721055613.726461,2024-07-15 17:00:13,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.8266456127167,False
1721055613.8604684,2024-07-15 17:00:13,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.96065306663513,False
1721055613.9914763,2024-07-15 17:00:13,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0916609764099,False
1721055614.1224837,2024-07-15 17:00:14,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.22266840934753,False
1721055614.2534912,2024-07-15 17:00:14,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.35367584228516,False
1721055614.3844986,2024-07-15 17:00:14,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.4846832752228,False
1721055614.5175064,2024-07-15 17:00:14,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.61769104003906,False
1721055614.6635146,2024-07-15 17:00:14,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.7636992931366,False
1721055614.8225236,2024-07-15 17:00:14,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.92270827293396,False
1721055614.953531,2024-07-15 17:00:14,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.0537157058716,False
1721055615.0845387,2024-07-15 17:00:15,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.1847233772278,False
1721055615.214546,2024-07-15 17:00:15,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.3147306442261,False
1721055615.3455534,2024-07-15 17:00:15,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.4457380771637,False
1721055615.4765608,2024-07-15 17:00:15,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.5767455101013,False
1721055615.6185691,2024-07-15 17:00:15,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.71875381469727,False
1721055615.7625773,2024-07-15 17:00:15,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.8627619743347,False
1721055615.8975852,2024-07-15 17:00:15,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.9977698326111,False
1721055616.0285926,2024-07-15 17:00:16,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.1287772655487,False
1721055616.1585999,2024-07-15 17:00:16,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.258784532547,False
1721055616.2896075,2024-07-15 17:00:16,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.3897922039032,False
1721055616.419615,2024-07-15 17:00:16,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.51979970932007,False
1721055616.5526226,2024-07-15 17:00:16,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.6528072357178,False
1721055616.6916306,2024-07-15 17:00:16,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.7918152809143,False
1721055616.8426392,2024-07-15 17:00:16,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.94282388687134,False
1721055616.9876475,2024-07-15 17:00:16,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.0878322124481,False
1721055617.1326556,2024-07-15 17:00:17,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.2328402996063,False
1721055617.274664,2024-07-15 17:00:17,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.37484860420227,False
1721055617.435673,2024-07-15 17:00:17,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.5358576774597,False
1721055617.5716808,2024-07-15 17:00:17,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.67186546325684,False
1721055617.7026882,2024-07-15 17:00:17,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.80287289619446,False
1721055617.835696,2024-07-15 17:00:17,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.93588066101074,False
1721055617.9657035,2024-07-15 17:00:17,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.0658881664276,False
1721055618.096711,2024-07-15 17:00:18,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.19689559936523,False
1721055618.2287183,2024-07-15 17:00:18,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.3289029598236,False
1721055618.378727,2024-07-15 17:00:18,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.4789116382599,False
1721055618.5247355,2024-07-15 17:00:18,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.624920129776,False
1721055618.6667435,2024-07-15 17:00:18,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.76692819595337,False
1721055618.7997513,2024-07-15 17:00:18,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.89993596076965,False
1721055618.9317586,2024-07-15 17:00:18,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.031943321228,False
1721055619.0647662,2024-07-15 17:00:19,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.16495084762573,False
1721055619.1957736,2024-07-15 17:00:19,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.29595828056335,False
1721055619.3337815,2024-07-15 17:00:19,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.43396615982056,False
1721055619.4827902,2024-07-15 17:00:19,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.5829749107361,False
1721055619.6347988,2024-07-15 17:00:19,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.73498344421387,False
1721055619.7658064,2024-07-15 17:00:19,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.86599111557007,False
1721055619.897814,2024-07-15 17:00:19,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.997998714447,False
1721055620.0308213,2024-07-15 17:00:20,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.13100600242615,False
1721055620.1648293,2024-07-15 17:00:20,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.26501393318176,False
1721055620.2968366,2024-07-15 17:00:20,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.39702129364014,False
1721055620.4288442,2024-07-15 17:00:20,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.5290288925171,False
1721055620.577853,2024-07-15 17:00:20,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.6780376434326,False
1721055620.7158608,2024-07-15 17:00:20,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.8160455226898,False
1721055620.8478682,2024-07-15 17:00:20,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.9480528831482,False
1721055620.9798758,2024-07-15 17:00:20,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.08006048202515,False
1721055621.1118832,2024-07-15 17:00:21,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.2120678424835,False
1721055621.243891,2024-07-15 17:00:21,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.34407567977905,False
1721055621.3758984,2024-07-15 17:00:21,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.4760830402374,False
1721055621.5099063,2024-07-15 17:00:21,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.61009097099304,False
1721055621.6529143,2024-07-15 17:00:21,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.75309896469116,False
1721055621.786922,2024-07-15 17:00:21,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.8871066570282,False
1721055621.9199295,2024-07-15 17:00:21,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.0201141834259,False
1721055622.0559373,2024-07-15 17:00:22,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.156121969223,False
1721055622.1959453,2024-07-15 17:00:22,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.2961299419403,False
1721055622.3279529,2024-07-15 17:00:22,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.42813754081726,False
1721055622.4599602,2024-07-15 17:00:22,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.56014490127563,False
1721055622.608969,2024-07-15 17:00:22,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.70915365219116,False
1721055622.747977,2024-07-15 17:00:22,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.8481616973877,False
1721055622.8829846,2024-07-15 17:00:22,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.9831693172455,False
1721055623.0139923,2024-07-15 17:00:23,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.1141769886017,False
1721055623.1469998,2024-07-15 17:00:23,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.2471845149994,False
1721055623.2790072,2024-07-15 17:00:23,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.37919187545776,False
1721055623.4110148,2024-07-15 17:00:23,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.5111994743347,False
1721055623.5490227,2024-07-15 17:00:23,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.6492073535919,False
1721055623.6910307,2024-07-15 17:00:23,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.7912154197693,False
1721055623.8240385,2024-07-15 17:00:23,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.92422318458557,False
1721055623.956046,2024-07-15 17:00:23,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.0562307834625,False
1721055624.0890536,2024-07-15 17:00:24,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.18923830986023,False
1721055624.2220614,2024-07-15 17:00:24,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.3222460746765,False
1721055624.3820703,2024-07-15 17:00:24,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.48225498199463,False
1721055624.5530803,2024-07-15 17:00:24,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.65326499938965,False
1721055624.73109,2024-07-15 17:00:24,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.8312747478485,False
1721055624.8960998,2024-07-15 17:00:24,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.9962844848633,False
1721055625.0531087,2024-07-15 17:00:25,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.1532933712006,False
1721055625.1871164,2024-07-15 17:00:25,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.2873010635376,False
1721055625.321124,2024-07-15 17:00:25,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.4213087558746,False
1721055625.455132,2024-07-15 17:00:25,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.5553166866302,False
1721055625.5901394,2024-07-15 17:00:25,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.6903240680695,False
1721055625.7341475,2024-07-15 17:00:25,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.8343322277069,False
1721055625.8681555,2024-07-15 17:00:25,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.9683401584625,False
1721055626.001163,2024-07-15 17:00:26,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.1013476848602,False
1721055626.1351707,2024-07-15 17:00:26,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.2353553771973,False
1721055626.2681782,2024-07-15 17:00:26,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.368362903595,False
1721055626.404186,2024-07-15 17:00:26,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.5043706893921,False
1721055626.5371935,2024-07-15 17:00:26,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.6373782157898,False
1721055626.6872022,2024-07-15 17:00:26,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.7873868942261,False
1721055626.82521,2024-07-15 17:00:26,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.9253947734833,False
1721055626.9582176,2024-07-15 17:00:26,OTHER,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.058402299881,False
1721055629.1203415,2024-07-15 17:00:29,DEGASSING,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.2205262184143,False
1721055629.253349,2024-07-15 17:00:29,DEGASSING,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.353533744812,True
1721055629.3853564,2024-07-15 17:00:29,DEGASSING,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.4855411052704,False
1721055629.5203643,2024-07-15 17:00:29,DEGASSING,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.6205489635468,False
1721055629.6543717,2024-07-15 17:00:29,DEGASSING,FIRESTING-STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.7545564174652,False
